0.964043 0.000734 0.003167 1283
0.963860 0.000734 0.003172 5343
0.963676 0.000734 0.003177 3215
0.963493 0.000734 0.003183 4636
0.963309 0.000734 0.003188 63
0.963126 0.000734 0.003193 1407
0.962943 0.000734 0.003199 4600
0.962759 0.000734 0.003204 13
0.962576 0.000734 0.003209 5309
0.962392 0.000734 0.003214 5147
0.962209 0.000734 0.003230 4324
0.962025 0.000734 0.003235 2963
0.961842 0.000734 0.003251 732
0.961658 0.000734 0.003256 3229
0.961475 0.000734 0.003271 2620
0.961292 0.000734 0.003287 462
0.961108 0.000734 0.003292 5436
0.960925 0.000734 0.003297 1160
0.960741 0.000734 0.003302 4134
0.960558 0.000734 0.003307 5094
0.960374 0.000734 0.003312 5394
0.960191 0.000734 0.003317 5013
0.960007 0.000734 0.003333 4959
0.959824 0.000734 0.003348 1408
0.959640 0.000734 0.003363 2398
0.959457 0.000734 0.003368 2390
0.959274 0.000734 0.003373 5350
0.959090 0.000734 0.003378 122
0.958907 0.000734 0.003393 4000
0.958723 0.000734 0.003398 4702
0.958540 0.000734 0.003412 2467
0.958356 0.000734 0.003417 2955
0.958173 0.000734 0.003432 12
0.957989 0.000734 0.003437 5166
0.957806 0.000734 0.003452 5356
0.957622 0.000734 0.003457 83
0.957439 0.000734 0.003461 1462
0.957256 0.000734 0.003476 5277
0.957072 0.000734 0.003481 4676
0.956889 0.000734 0.003514 4677
0.956705 0.000734 0.003529 1137
0.956522 0.000734 0.003534 4408
0.956338 0.000734 0.003548 5348
0.956155 0.000734 0.003553 5307
0.955971 0.000734 0.003557 5158
0.955788 0.000734 0.003562 4293
0.955604 0.000734 0.003567 5363
0.955421 0.000734 0.003571 1915
0.955238 0.000734 0.003576 5253
0.955054 0.000734 0.003581 422
0.954871 0.000734 0.003595 3728
0.954687 0.000734 0.003600 96
0.954504 0.000734 0.003604 3449
0.954320 0.000734 0.003609 4642
0.954137 0.000734 0.003614 5070
0.953953 0.000734 0.003628 3465
0.953770 0.000734 0.003632 3533
0.953586 0.000734 0.003646 4031
0.953403 0.000734 0.003651 4443
0.953220 0.000734 0.003664 5177
0.953036 0.000734 0.003696 2634
0.952853 0.000734 0.003710 4971
0.952669 0.000734 0.003715 91
0.952486 0.000734 0.003728 4446
0.952302 0.000734 0.003733 5190
0.952119 0.000734 0.003737 4752
0.951935 0.000734 0.003751 1976
0.951752 0.000734 0.003755 5175
0.951569 0.000734 0.003769 5254
0.951385 0.000734 0.003773 4319
0.951202 0.000734 0.003778 94
0.951018 0.000734 0.003782 4845
0.950835 0.000734 0.003795 5424
0.950651 0.000734 0.003800 3516
0.950468 0.000734 0.003804 58
0.950284 0.000734 0.003809 5411
0.950101 0.000734 0.003813 633
0.949917 0.000734 0.003817 4743
0.949734 0.000734 0.003822 4504
0.949551 0.000734 0.003826 4994
0.949367 0.000734 0.003831 4173
0.949184 0.000734 0.003835 26
0.949000 0.000734 0.003839 2230
0.948817 0.000734 0.003853 4350
0.948633 0.000734 0.003857 1374
0.948450 0.000734 0.003870 5265
0.948266 0.000734 0.003883 5129
0.948083 0.000734 0.003896 5275
0.947899 0.000734 0.003900 4787
0.947716 0.000734 0.003913 5181
0.947533 0.000734 0.003917 1584
0.947349 0.000734 0.003930 905
0.947166 0.000734 0.003935 5043
0.946982 0.000734 0.003939 112
0.946799 0.000734 0.003943 4
0.946615 0.000734 0.003947 4737
0.946432 0.000734 0.003952 3394
0.946248 0.000734 0.003956 2304
0.946065 0.000734 0.003969 1854
0.945881 0.000734 0.003973 5078
0.945698 0.000734 0.003977 954
0.945515 0.000734 0.003981 4435
0.945331 0.000734 0.003986 5434
0.945148 0.000734 0.003998 3061
0.944964 0.000734 0.004002 2317
0.944781 0.000734 0.004007 4162
0.944597 0.000734 0.004019 5438
0.944414 0.000734 0.004032 1360
0.944230 0.000734 0.004044 5426
0.944047 0.000734 0.004048 3335
0.943864 0.000734 0.004061 3461
0.943680 0.000734 0.004065 5439
0.943497 0.000734 0.004077 5276
0.943313 0.000734 0.004082 1414
0.943130 0.000734 0.004086 4901
0.942946 0.000734 0.004114 5399
0.942763 0.000734 0.004119 5050
0.942579 0.000734 0.004131 64
0.942396 0.000734 0.004135 2705
0.942212 0.000734 0.004147 5385
0.942029 0.000734 0.004159 4413
0.941846 0.000734 0.004163 5374
0.941662 0.000734 0.004167 2140
0.941479 0.000734 0.004171 4469
0.941295 0.000734 0.004183 5380
0.941112 0.000734 0.004187 4238
0.940928 0.000734 0.004215 2328
0.940745 0.000734 0.004227 4009
0.940561 0.000734 0.004239 5005
0.940378 0.000734 0.004251 4143
0.940194 0.000734 0.004263 84
0.940011 0.000734 0.004267 5320
0.939828 0.000734 0.004271 3833
0.939644 0.000734 0.004275 3543
0.939461 0.000734 0.004279 2767
0.939277 0.000734 0.004306 2313
0.939094 0.000734 0.004310 3307
0.938910 0.000734 0.004322 4265
0.938727 0.000734 0.004326 2469
0.938543 0.000734 0.004337 1313
0.938360 0.000734 0.004341 4741
0.938176 0.000734 0.004353 1236
0.937993 0.000734 0.004357 2627
0.937810 0.000734 0.004361 4926
0.937626 0.000734 0.004364 2631
0.937443 0.000734 0.004376 1461
0.937259 0.000734 0.004388 2123
0.937076 0.000734 0.004414 4067
0.936892 0.000734 0.004426 1816
0.936709 0.000734 0.004430 578
0.936525 0.000734 0.004441 5402
0.936342 0.000734 0.004445 7
0.936159 0.000734 0.004448 5419
0.935975 0.000734 0.004460 5100
0.935792 0.000734 0.004471 4723
0.935608 0.000734 0.004482 5001
0.935425 0.000734 0.004494 4630
0.935241 0.000734 0.004497 4806
0.935058 0.000734 0.004501 3950
0.934874 0.000734 0.004512 5408
0.934691 0.000734 0.004524 5182
0.934507 0.000734 0.004535 5264
0.934324 0.000734 0.004538 5448
0.934141 0.000734 0.004549 57
0.933957 0.000734 0.004575 5044
0.933774 0.000734 0.004579 5437
0.933590 0.000734 0.004590 4647
0.933407 0.000734 0.004601 4794
0.933223 0.000734 0.004605 3256
0.933040 0.000734 0.004616 2786
0.932856 0.000734 0.004641 1500
0.932673 0.000734 0.004645 3646
0.932489 0.000734 0.004656 3390
0.932306 0.000734 0.004674 4976
0.932123 0.000734 0.004677 3291
0.931939 0.000734 0.004681 4716
0.931756 0.000734 0.004684 2195
0.931572 0.000734 0.004695 5370
0.931389 0.000734 0.004706 1994
0.931205 0.000734 0.004724 2229
0.931022 0.000734 0.004734 5342
0.930838 0.000734 0.004745 4192
0.930655 0.000734 0.004749 4315
0.930471 0.000734 0.004759 4837
0.930288 0.000734 0.004784 4650
0.930105 0.000734 0.004822 3774
0.929921 0.000734 0.004840 935
0.929738 0.000734 0.004850 5148
0.929554 0.000734 0.004861 1614
0.929371 0.000734 0.004878 3830
0.929187 0.000734 0.004895 3751
0.929004 0.000734 0.004905 5114
0.928820 0.000734 0.004909 5183
0.928637 0.000734 0.004912 35
0.928453 0.000734 0.004936 2473
0.928270 0.000734 0.004953 2156
0.928087 0.000734 0.004970 5386
0.927903 0.000734 0.004987 5176
0.927720 0.000734 0.005024 4562
0.927536 0.000734 0.005027 4053
0.927353 0.000734 0.005044 5110
0.927169 0.000734 0.005061 4259
0.926986 0.000734 0.005097 3370
0.926802 0.000734 0.005133 2352
0.926619 0.000734 0.005169 2200
0.926436 0.000734 0.005205 5126
0.926252 0.000734 0.005221 14
0.926069 0.000734 0.005237 1910
0.925885 0.000734 0.005272 4183
0.925702 0.000734 0.005288 4147
0.925518 0.000734 0.005304 4988
0.925335 0.000734 0.005320 1277
0.925151 0.000734 0.005336 4812
0.924968 0.000734 0.005352 59
0.924784 0.000734 0.005367 1762
0.924601 0.000734 0.005402 3948
0.924418 0.000734 0.005436 1591
0.924234 0.000734 0.005470 1329
0.924051 0.000734 0.005485 5396
0.923867 0.000734 0.005501 569
0.923684 0.000734 0.005516 4543
0.923500 0.000734 0.005531 3656
0.923317 0.000734 0.005564 3807
0.923133 0.000734 0.005598 3924
0.922950 0.000734 0.005613 5191
0.922766 0.000734 0.005628 967
0.922583 0.000917 0.005672 5219
0.922400 0.000917 0.005693 4117
0.922216 0.000917 0.005737 227
0.922033 0.000917 0.005752 2661
0.921849 0.000917 0.005772 5341
0.921666 0.000917 0.005787 4297
0.921482 0.000917 0.005807 5395
0.921299 0.000917 0.005850 4279
0.921115 0.000917 0.005870 5413
0.920932 0.000917 0.005873 4592
0.920748 0.000917 0.005916 4679
0.920565 0.000917 0.005964 4909
0.920382 0.000917 0.005978 1599
0.920198 0.000917 0.005998 3162
0.920015 0.000917 0.006001 207
0.919831 0.000917 0.006004 3031
0.919648 0.000917 0.006006 4069
0.919464 0.000917 0.006009 781
0.919281 0.000917 0.006029 3930
0.919097 0.000917 0.006037 5018
0.918914 0.000917 0.006057 3266
0.918731 0.000917 0.006065 5105
0.918547 0.000917 0.006107 2172
0.918364 0.000917 0.006115 453
0.918180 0.000917 0.006134 5036
0.917997 0.000917 0.006137 4088
0.917813 0.000917 0.006145 4985
0.917630 0.000917 0.006148 4564
0.917446 0.000917 0.006156 1176
0.917263 0.000917 0.006159 5428
0.917079 0.000917 0.006161 4632
0.916896 0.000917 0.006164 5019
0.916713 0.000917 0.006167 5388
0.916529 0.000917 0.006175 3606
0.916346 0.000917 0.006178 1971
0.916162 0.000917 0.006180 4500
0.915979 0.000917 0.006183 821
0.915795 0.000917 0.006191 4780
0.915612 0.000917 0.006194 5091
0.915428 0.000917 0.006197 5055
0.915245 0.000917 0.006200 5297
0.915061 0.000917 0.006218 5196
0.914878 0.000917 0.006221 1963
0.914695 0.000917 0.006224 5029
0.914511 0.000917 0.006243 5194
0.914328 0.000917 0.006245 1435
0.914144 0.000917 0.006254 4557
0.913961 0.000917 0.006272 598
0.913777 0.000917 0.006275 2556
0.913594 0.000917 0.006278 1295
0.913410 0.000917 0.006286 5421
0.913227 0.000917 0.006288 318
0.913043 0.000917 0.006291 933
0.912860 0.000917 0.006299 1331
0.912677 0.000917 0.006307 3747
0.912493 0.000917 0.006315 5228
0.912310 0.000917 0.006323 4957
0.912126 0.000917 0.006331 1972
0.911943 0.000917 0.006334 4897
0.911759 0.000917 0.006342 4100
0.911576 0.000917 0.006344 5223
0.911392 0.000917 0.006352 292
0.911209 0.000917 0.006355 4050
0.911025 0.000917 0.006363 3703
0.910842 0.000917 0.006366 2748
0.910659 0.000917 0.006368 5389
0.910475 0.000917 0.006376 5201
0.910292 0.000917 0.006384 4814
0.910108 0.000917 0.006392 2863
0.909925 0.000917 0.006410 4283
0.909741 0.000917 0.006429 3980
0.909558 0.000917 0.006437 5206
0.909374 0.000917 0.006444 5432
0.909191 0.000917 0.006452 5357
0.909008 0.000917 0.006460 5025
0.908824 0.000917 0.006463 4018
0.908641 0.000917 0.006481 5101
0.908457 0.000917 0.006483 3455
0.908274 0.000917 0.006491 3298
0.908090 0.000917 0.006499 5305
0.907907 0.000917 0.006502 1011
0.907723 0.000917 0.006509 5224
0.907540 0.000917 0.006512 4788
0.907356 0.000917 0.006530 883
0.907173 0.000917 0.006538 1978
0.906990 0.000917 0.006540 4730
0.906806 0.001101 0.006589 1904
0.906623 0.001101 0.006592 1878
0.906439 0.001101 0.006599 2170
0.906256 0.001101 0.006607 5365
0.906072 0.001101 0.006614 5296
0.905889 0.001101 0.006637 4112
0.905705 0.001101 0.006645 4444
0.905522 0.001101 0.006647 5282
0.905338 0.001101 0.006650 747
0.905155 0.001101 0.006653 3805
0.904972 0.001101 0.006655 2851
0.904788 0.001101 0.006658 5010
0.904605 0.001101 0.006660 5017
0.904421 0.001101 0.006663 4602
0.904238 0.001101 0.006665 5367
0.904054 0.001101 0.006673 5302
0.903871 0.001101 0.006675 338
0.903687 0.001101 0.006683 5082
0.903504 0.001101 0.006690 4970
0.903320 0.001101 0.006708 3530
0.903137 0.001101 0.006725 896
0.902954 0.001101 0.006733 4130
0.902770 0.001101 0.006740 4052
0.902587 0.001101 0.006748 5059
0.902403 0.001101 0.006750 608
0.902220 0.001101 0.006758 1369
0.902036 0.001101 0.006765 5134
0.901853 0.001101 0.006768 3678
0.901669 0.001101 0.006770 414
0.901486 0.001101 0.006778 3781
0.901303 0.001101 0.006785 5353
0.901119 0.001101 0.006793 4830
0.900936 0.001101 0.006800 3264
0.900752 0.001101 0.006817 5257
0.900569 0.001101 0.006825 2878
0.900385 0.001101 0.006827 5414
0.900202 0.001101 0.006835 4410
0.900018 0.001101 0.006852 5232
0.899835 0.001101 0.006854 5212
0.899651 0.001101 0.006857 839
0.899468 0.001101 0.006859 471
0.899285 0.001101 0.006867 4701
0.899101 0.001101 0.006869 2042
0.898918 0.001101 0.006872 1969
0.898734 0.001101 0.006879 4320
0.898551 0.001101 0.006886 4910
0.898367 0.001101 0.006889 1375
0.898184 0.001101 0.006896 909
0.898000 0.001101 0.006898 3129
0.897817 0.001101 0.006906 2203
0.897633 0.001101 0.006913 2207
0.897450 0.001101 0.006930 3005
0.897267 0.001101 0.006937 5314
0.897083 0.001101 0.006940 2945
0.896900 0.001101 0.006942 3780
0.896716 0.001101 0.006945 4204
0.896533 0.001101 0.006947 5393
0.896349 0.001101 0.006954 4638
0.896166 0.001101 0.006971 4943
0.895982 0.001101 0.006974 5163
0.895799 0.001101 0.006976 3883
0.895615 0.001101 0.006983 4727
0.895432 0.001101 0.006990 1669
0.895249 0.001101 0.006998 3793
0.895065 0.001101 0.007000 4551
0.894882 0.001101 0.007003 1425
0.894698 0.001101 0.007010 5311
0.894515 0.001101 0.007017 4763
0.894331 0.001101 0.007024 4950
0.894148 0.001101 0.007026 1080
0.893964 0.001101 0.007029 4240
0.893781 0.001101 0.007036 5400
0.893598 0.001101 0.007043 1805
0.893414 0.001101 0.007046 4249
0.893231 0.001101 0.007053 4239
0.893047 0.001101 0.007055 273
0.892864 0.001101 0.007062 4211
0.892680 0.001101 0.007065 3603
0.892497 0.001101 0.007072 4713
0.892313 0.001101 0.007079 5014
0.892130 0.001101 0.007086 4347
0.891946 0.001101 0.007088 2802
0.891763 0.001101 0.007110 3688
0.891580 0.001101 0.007112 2810
0.891396 0.001101 0.007119 4156
0.891213 0.001101 0.007126 764
0.891029 0.001101 0.007133 3153
0.890846 0.001101 0.007141 1531
0.890662 0.001101 0.007148 5104
0.890479 0.001101 0.007150 1245
0.890295 0.001101 0.007166 1028
0.890112 0.001101 0.007183 1867
0.889928 0.001101 0.007185 1110
0.889745 0.001101 0.007188 275
0.889562 0.001101 0.007195 5298
0.889378 0.001101 0.007211 4831
0.889195 0.001101 0.007227 4707
0.889011 0.001101 0.007234 4539
0.888828 0.001101 0.007241 3789
0.888644 0.001101 0.007243 1078
0.888461 0.001101 0.007250 5372
0.888277 0.001101 0.007257 4605
0.888094 0.001101 0.007264 1378
0.887910 0.001101 0.007267 4620
0.887727 0.001101 0.007274 3214
0.887544 0.001101 0.007276 1564
0.887360 0.001101 0.007283 4215
0.887177 0.001101 0.007290 4400
0.886993 0.001101 0.007292 279
0.886810 0.001101 0.007299 5112
0.886626 0.001101 0.007301 3290
0.886443 0.001101 0.007308 4618
0.886259 0.001101 0.007315 2609
0.886076 0.001101 0.007317 4751
0.885892 0.001101 0.007324 5293
0.885709 0.001101 0.007331 4142
0.885526 0.001101 0.007338 2173
0.885342 0.001101 0.007345 5171
0.885159 0.001101 0.007361 4440
0.884975 0.001101 0.007368 4437
0.884792 0.001101 0.007375 2086
0.884608 0.001101 0.007377 789
0.884425 0.001101 0.007393 4800
0.884241 0.001101 0.007413 5412
0.884058 0.001101 0.007420 890
0.883875 0.001101 0.007427 5422
0.883691 0.001101 0.007434 5102
0.883508 0.001101 0.007441 2249
0.883324 0.001101 0.007443 1396
0.883141 0.001101 0.007463 4188
0.882957 0.001101 0.007465 4669
0.882774 0.001101 0.007468 4867
0.882590 0.001101 0.007470 5060
0.882407 0.001101 0.007477 817
0.882223 0.001101 0.007483 2621
0.882040 0.001101 0.007490 746
0.881857 0.001101 0.007497 3173
0.881673 0.001101 0.007504 987
0.881490 0.001101 0.007510 3705
0.881306 0.001101 0.007513 3117
0.881123 0.001101 0.007564 4826
0.880939 0.001101 0.007571 1962
0.880756 0.001101 0.007577 2549
0.880572 0.001101 0.007580 521
0.880389 0.001101 0.007586 3133
0.880205 0.001101 0.007593 3277
0.880022 0.001101 0.007599 2570
0.879839 0.001101 0.007606 2803
0.879655 0.001101 0.007613 4555
0.879472 0.001101 0.007628 3092
0.879288 0.001101 0.007679 5442
0.879105 0.001101 0.007690 3318
0.878921 0.001101 0.007692 5252
0.878738 0.001101 0.007716 3775
0.878554 0.001101 0.007718 3403
0.878371 0.001101 0.007720 4221
0.878187 0.001101 0.007727 5004
0.878004 0.001101 0.007733 4598
0.877821 0.001101 0.007757 2852
0.877637 0.001101 0.007764 4333
0.877454 0.001101 0.007813 4341
0.877270 0.001101 0.007820 300
0.877087 0.001101 0.007831 5290
0.876903 0.001101 0.007854 3326
0.876720 0.001101 0.007878 5097
0.876536 0.001101 0.007901 949
0.876353 0.001101 0.007912 4742
0.876170 0.001101 0.007923 1357
0.875986 0.001101 0.007946 2619
0.875803 0.001101 0.007956 5406
0.875619 0.001101 0.007967 3915
0.875436 0.001101 0.007978 1877
0.875252 0.001101 0.007988 5211
0.875069 0.001101 0.008011 4949
0.874885 0.001101 0.008022 4767
0.874702 0.001101 0.008045 4581
0.874518 0.001101 0.008055 3921
0.874335 0.001101 0.008066 3946
0.874152 0.001101 0.008089 4489
0.873968 0.001101 0.008099 5339
0.873785 0.001101 0.008109 3160
0.873601 0.001101 0.008120 385
0.873418 0.001101 0.008130 1195
0.873234 0.001101 0.008153 666
0.873051 0.001101 0.008163 4137
0.872867 0.001101 0.008186 2241
0.872684 0.001101 0.008196 4370
0.872500 0.001101 0.008206 4963
0.872317 0.001101 0.008229 1640
0.872134 0.001101 0.008239 4533
0.871950 0.001101 0.008249 4388
0.871767 0.001101 0.008272 5321
0.871583 0.001101 0.008294 5246
0.871400 0.001101 0.008304 877
0.871216 0.001101 0.008314 1008
0.871033 0.001101 0.008324 1199
0.870849 0.001284 0.008383 3110
0.870666 0.001284 0.008405 5023
0.870482 0.001284 0.008427 1723
0.870299 0.001284 0.008437 5381
0.870116 0.001284 0.008447 5174
0.869932 0.001284 0.008457 5140
0.869749 0.001284 0.008467 3419
0.869565 0.001284 0.008477 4869
0.869382 0.001284 0.008534 2521
0.869198 0.001284 0.008544 266
0.869015 0.001284 0.008554 2495
0.868831 0.001284 0.008564 4558
0.868648 0.001284 0.008585 5415
0.868465 0.001284 0.008607 5073
0.868281 0.001284 0.008616 3857
0.868098 0.001284 0.008638 5241
0.867914 0.001284 0.008659 1302
0.867731 0.001284 0.008669 293
0.867547 0.001284 0.008679 5440
0.867364 0.001284 0.008688 3213
0.867180 0.001284 0.008698 5111
0.866997 0.001284 0.008708 2422
0.866813 0.001284 0.008764 4933
0.866630 0.001284 0.008773 4296
0.866447 0.001284 0.008794 3438
0.866263 0.001284 0.008815 3521
0.866080 0.001284 0.008836 2726
0.865896 0.001284 0.008857 3437
0.865713 0.001284 0.008867 4377
0.865529 0.001284 0.008876 5049
0.865346 0.001284 0.008886 2520
0.865162 0.001284 0.008895 5279
0.864979 0.001284 0.008905 3406
0.864795 0.001284 0.008914 5200
0.864612 0.001284 0.008923 3659
0.864429 0.001284 0.008933 2395
0.864245 0.001284 0.008942 5280
0.864062 0.001284 0.008963 1953
0.863878 0.001284 0.008972 4336
0.863695 0.001284 0.009027 3551
0.863511 0.001284 0.009040 3398
0.863328 0.001284 0.009060 4951
0.863144 0.001284 0.009080 4332
0.862961 0.001284 0.009093 3113
0.862777 0.001284 0.009151 3777
0.862594 0.001284 0.009160 5267
0.862411 0.001284 0.009169 1379
0.862227 0.001284 0.009182 4893
0.862044 0.001284 0.009191 5243
0.861860 0.001284 0.009204 4813
0.861677 0.001284 0.009213 4037
0.861493 0.001284 0.009240 223
0.861310 0.001284 0.009253 2728
0.861126 0.001284 0.009266 2672
0.860943 0.001284 0.009278 1823
0.860759 0.001284 0.009306 962
0.860576 0.001284 0.009318 4357
0.860393 0.001284 0.009331 3216
0.860209 0.001284 0.009343 4863
0.860026 0.001284 0.009356 4733
0.859842 0.001284 0.009369 5287
0.859659 0.001284 0.009381 4864
0.859475 0.001284 0.009394 4914
0.859292 0.001284 0.009406 5294
0.859108 0.001284 0.009419 2490
0.858925 0.001284 0.009431 5235
0.858742 0.001284 0.009444 4098
0.858558 0.001284 0.009456 4915
0.858375 0.001284 0.009483 3731
0.858191 0.001284 0.009495 4884
0.858008 0.001284 0.009508 5002
0.857824 0.001284 0.009534 5360
0.857641 0.001284 0.009547 2215
0.857457 0.001284 0.009559 830
0.857274 0.001284 0.009571 5369
0.857090 0.001284 0.009584 4519
0.856907 0.001284 0.009596 5391
0.856724 0.001468 0.009664 4969
0.856540 0.001468 0.009690 4340
0.856357 0.001468 0.009702 4832
0.856173 0.001468 0.009714 1643
0.855990 0.001468 0.009726 425
0.855806 0.001468 0.009739 5433
0.855623 0.001468 0.009764 4520
0.855439 0.001468 0.009794 4890
